,vn_kv,load_p_mw,max_gen_p_mw,min_gen_p_mw,price_1,price_2,x_pos,y_pos
1888,63.0,8.0,500.0,2.4,16.36486941979685,0.1418114675655652,32.9586367063,8.3348697101
1889,150.0,,,,,,32.3208529036,6.1905482613
1890,63.0,32.3,,,,,34.7964481678,5.1663128546
1891,63.0,,,,,,33.4455671682,5.9594665823
1892,63.0,12.4,,,,,30.6834552876,-6.8913489986
1893,225.0,2.5,,,,,16.3174702262,-10.6226465681
1894,380.0,,,,,,20.3855705241,-11.21843514
1895,380.0,,,,,,20.445026969,-11.3241983753
1896,63.0,24.3,,,,,35.0488508616,-6.651261483
1897,20.0,,,,,,21.6822023379,-11.7503601238
1898,225.0,60.7,,,,,23.0024220572,-11.3375573602
1899,380.0,,,,,,23.1332732199,-10.8564365395
1900,63.0,,500.0,0.0,18.45140523349244,0.3199667517054827,28.7088908613,-1.1498436022
1901,225.0,,,,,,28.0955665424,-2.429363981
1902,63.0,,500.0,9.2,10.077751486664662,0.3873804563963519,36.6070634404,-6.4740935688
1903,63.0,14.3,,,,,20.1651916105,-3.9064233933
1904,225.0,30.5,,,,,19.5051247331,-9.3193102645
1905,63.0,0.0,,,,,13.7802968121,-2.4477384262
1906,63.0,16.4,,,,,14.6580581991,-3.3686919182
1907,225.0,68.9,,,,,17.2489583907,-11.2552516719
1908,225.0,74.3,,,,,17.1705017385,-11.0588891262
1909,63.0,,500.0,8.8,10.770362743230372,0.2073364276449136,34.0352414995,-8.4477458625
1910,63.0,3.7,,,,,31.9067059926,-13.0495017436
1911,225.0,25.2,500.0,11.6,19.894251389795343,0.2118580829600136,35.1119905554,-7.8128566973
1912,63.0,,,,,,33.1689053794,-3.8904932374
1913,225.0,45.1,,,,,31.5903665572,-17.0995773388
1914,225.0,44.7,,,,,30.8711764628,-17.3190030606
1915,45.0,1.3,,,,,36.8578531199,-10.6398281406
1916,20.0,13.0,,,,,11.1762910008,-8.2361454605
1917,20.0,12.4,,,,,10.9671901453,-9.202906311
1918,20.0,10.1,,,,,11.2699109107,-8.0203027764
1919,225.0,88.10000000000001,,,,,12.331178328,-9.0715564177
1920,225.0,101.7,,,,,30.3657311869,-15.776918315
1921,63.0,0.0,,,,,31.0517596815,-9.7340370901
1922,63.0,27.2,,,,,30.7174788152,-10.497055638
1923,20.0,38.6,,,,,8.5764866414,-11.8195574828
1924,225.0,,,,,,9.8864333665,-12.0302581857
1925,63.0,9.1,,,,,20.2526171343,-0.9302036501
1926,63.0,28.1,,,,,32.7979523973,0.3591752016
1927,63.0,32.7,,,,,27.8726985821,4.4261759924
1928,63.0,20.4,,,,,36.3592979272,-6.2753488194
1929,45.0,2.0,,,,,38.5174119514,-9.9460056367
1930,63.0,8.1,,,,,33.444772969,-11.5448598602
1931,63.0,,500.0,0.0,17.90965012233403,0.2425171326563109,37.8884238189,-5.2217249843
1932,225.0,76.0,,,,,25.2170258847,-15.9862214905
1933,225.0,27.6,,,,,22.5818412438,-15.2940298285
1934,63.0,,,,,,23.9166161963,0.5351627751
1935,225.0,41.1,,,,,34.6455262782,-19.3861189352
1936,20.0,39.2,,,,,9.6990044152,-8.48764901
1937,225.0,,,,,,10.935242492,-8.9470735167
1938,225.0,66.7,,,,,20.6866500611,-5.1881027864
1939,225.0,71.60000000000001,,,,,23.3552830518,-19.5009850541
1940,225.0,,,,,,18.9080448374,-8.2193161677
1941,63.0,18.0,,,,,24.2364731343,1.4191780391
1942,63.0,19.0,,,,,27.8810163234,-9.1243650448
1943,63.0,40.2,,,,,33.6951304196,-0.753232949
1944,63.0,,500.0,0.0,17.36887380304174,0.2718283116481763,36.6114946289,5.0998482044
1945,63.0,5.3,,,,,15.6306193127,-6.8956794169
1946,225.0,18.5,,,,,24.8295051695,-24.2569834998
1947,225.0,19.2,,,,,24.3394745877,-24.2402079833
1948,225.0,42.1,,,,,16.4728845748,-19.5552507117
1949,63.0,4.8,,,,,34.7429660341,-3.2433511921
1950,63.0,8.8,,,,,30.8017229362,-1.1668322697
1951,63.0,,,,,,18.0986658497,-4.5571360761
1952,63.0,11.7,,,,,15.4673028704,-6.5273646978
1953,63.0,10.6,,,,,23.4584089821,-4.3088933054
1954,63.0,56.9,,,,,31.5172793442,-0.3008849472
1955,63.0,20.8,,,,,30.141980412,-1.966259095
1956,150.0,,,,,,29.590724454,-1.5621414665
1957,225.0,,,,,,29.0345973735,-2.668204699
1958,63.0,19.5,,,,,35.1527805445,-5.4736724018
1959,63.0,24.6,,,,,22.9153179587,1.2303222828
1960,150.0,,500.0,5.2,18.66389845750323,0.1786646802072298,30.6155595434,6.7444009903
1961,63.0,0.0,,,,,20.1845653409,-4.4673800461
1962,63.0,4.1,,,,,18.8380743839,0.4578327129
1963,225.0,,,,,,20.9633051937,-5.7531303394
1964,63.0,25.7,,,,,23.0301170765,-4.0304628516
1965,225.0,129.2,,,,,22.2081592119,-6.4795733965
1966,63.0,2.9,,,,,31.0346175474,-8.4631235622
1967,63.0,,,,,,29.6160980575,-8.7098508834
1968,225.0,1.2,,,,,30.0987306022,-8.7746772025
1969,380.0,,,,,,26.7669288478,-10.150189446
1970,380.0,,,,,,26.8669185096,-9.6335525569
1971,225.0,19.1,,,,,29.9203714836,-18.1822351333
1972,20.0,,500.0,4.74,12.307541223479932,0.169317724770531,33.2344549584,-20.8727291171
1973,20.0,,500.0,4.74,11.055022495123522,0.1236624127901407,32.3843341571,-21.5430474659
1974,20.0,,500.0,4.74,17.429352694229372,0.4456135935345221,30.7229505171,-22.481937835
1975,20.0,,500.0,4.74,14.751563432549728,0.2980895416757499,30.907222878,-22.4041813949
1976,225.0,,,,,,31.358964701,-20.4622686908
1977,225.0,,,,,,31.7862867919,-20.1941841132
1978,225.0,,,,,,30.3405051827,-21.0949061056
1979,225.0,,,,,,30.5782807517,-20.980037561
1980,225.0,,,,,,30.6171536659,-19.7760196411
1981,225.0,1.5,,,,,31.3563318797,-16.6523860707
1982,63.0,,,,,,31.2885911597,3.1897569386
1983,63.0,,500.0,4.28,17.596528343154134,0.2058133545524039,26.0938077962,3.3649214349
1984,63.0,15.7,,,,,31.4465546302,-0.8701438375
1985,63.0,27.5,,,,,31.7283197771,-1.3205421685
1986,63.0,,,,,,37.5394086635,-5.7007511991
1987,63.0,,,,,,37.4402313233,-5.4073110496
1988,150.0,,,,,,36.1613319217,-6.0732764938
1989,20.0,,,,,,13.9862111259,-5.666325289
1990,63.0,,,,,,15.5682596203,-6.3008395919
1991,380.0,,,,,,33.6956423588,-10.7968452021
1992,63.0,45.1,500.0,6.2,14.85993132358516,0.1058544955890253,26.3803782557,-0.6629524293
1993,20.0,,500.0,4.2,12.759337909595237,0.3543574409013771,33.0137413899,-10.0177478941
1994,63.0,,,,,,31.1673171217,-9.5139258543
1995,225.0,,500.0,17.4,13.8178336718064,0.2230016440132741,19.0541242329,-5.1726358354
1996,225.0,46.4,,,,,27.9229608363,-19.7786679108
1997,63.0,34.8,,,,,27.5251442599,1.5752706938
1998,63.0,5.2,,,,,22.5084131246,4.4624525057
1999,63.0,14.5,,,,,31.0868452533,-5.7670487149
2000,150.0,,,,,,30.9479548635,-5.9913198686
2001,225.0,,,,,,29.8560917081,-6.1470619357
2002,225.0,,,,,,22.9440994315,-12.5153720463
2003,380.0,,,,,,23.2007859815,-12.1118680813
2004,63.0,,,,,,22.3778404261,1.1852760259
2005,63.0,15.9,,,,,32.481017418,-8.7154777808
2006,63.0,21.5,,,,,32.1896256066,-3.3134125919
2007,225.0,17.9,,,,,17.3663031958,-9.0129598785
2008,63.0,0.5,,,,,13.248196055,-0.9016980137
2009,63.0,,,,,,21.9578008672,-1.639578013
2010,225.0,,,,,,23.8525373292,-6.2275850646
2011,380.0,,,,,,24.2326592828,-6.8184801255
2012,63.0,16.7,,,,,25.8825611201,-10.7998103617
2013,150.0,2.8,,,,,18.156147406,-1.9167671951
2014,225.0,30.2,,,,,18.652068624,-3.1359955057
2015,225.0,,,,,,13.8507875801,-5.00001128
2016,63.0,,,,,,16.2512383792,-3.9979086612
2017,63.0,10.9,,,,,20.296561554,-3.1615298322
2018,63.0,12.5,,,,,18.3815471348,-4.0237366112
2019,63.0,,,,,,21.5397723211,-5.6056494405
2020,380.0,73.60000000000001,,,,,15.2159140393,-15.464291707
2021,225.0,111.10000000000001,500.0,44.0,16.762013985128597,0.3594211010066741,29.2267085172,-13.8909193707
2022,225.0,,,,,,25.8459319539,-5.5255421913
2023,225.0,,,,,,24.8797496761,-6.0098642494
2024,380.0,,,,,,25.5187625737,-6.407943609
2025,225.0,,,,,,15.2298818716,-9.4521637018
2026,225.0,,,,,,10.9884246752,-14.9013371344
2027,63.0,,,,,,25.1922638381,-1.3908770599
2028,63.0,20.7,,,,,25.5418678566,-3.1166418697
2029,225.0,112.60000000000001,,,,,20.7616637876,-23.7677638446
2030,45.0,1.0,,,,,39.957861169,-9.1688648559
2031,63.0,6.7,,,,,34.74521784,-9.0587805725
2032,225.0,48.5,,,,,15.258609116,-21.9704718603
2033,380.0,101.10000000000001,,,,,16.3883669242,-16.4682949769
2034,380.0,101.0,,,,,16.3569552415,-16.5836734443
2035,63.0,27.3,,,,,26.1403306326,-2.3285181084
2036,225.0,,,,,,26.3573770897,-4.0391063985
2037,225.0,,,,,,21.4413546212,-16.958134721
2038,380.0,,,,,,21.5239261805,-16.2207938391
2039,380.0,,,,,,21.5564506843,-16.2647573823
2040,225.0,205.1,,,,,11.0487912557,-10.678460615
2041,63.0,20.3,,,,,23.9533678016,-3.0657722094
2042,63.0,3.7,,,,,17.1694929204,-8.5575088676
2043,225.0,63.5,,,,,28.4109633989,-23.2386040702
2044,225.0,10.8,,,,,14.543617814,-15.9242123738
2045,63.0,,,,,,22.2294266088,2.8466660834
2046,225.0,21.3,,,,,32.8320322925,-18.9793593872
2047,63.0,29.5,,,,,28.4971113222,-9.0255588119
2048,380.0,77.3,,,,,19.0502587797,-15.3776341074
2049,380.0,76.9,,,,,19.1330942182,-15.3992652735
2050,225.0,52.2,,,,,21.8974818659,-18.755175555
2051,225.0,64.6,,,,,25.6558352306,-18.5284019896
2052,380.0,212.9,,,,,12.7360348041,-16.7902510191
2053,225.0,24.9,,,,,25.2849462753,-14.8545947476
2054,225.0,21.5,,,,,25.5633454873,-13.7581105781
2055,63.0,,,,,,19.0722388548,0.5099989553
2056,20.0,,,,,,15.7621798755,-18.607888886
2057,225.0,,,,,,15.4314407069,-17.8736900597
2058,380.0,,,,,,17.8227963616,-16.5654248284
2059,45.0,,,,,,36.4061874168,-12.4243246311
2060,63.0,1.7,,,,,34.3101483667,-2.5995626027
2061,225.0,42.0,,,,,18.6252579582,-5.1456662076
2062,63.0,61.5,,,,,30.4510095989,-1.4867706189
2063,225.0,,,,,,29.361868965,-2.682951054
2064,380.0,,,,,,28.4875003183,-3.8608481873
2065,63.0,,,,,,26.1541754141,-0.2153626149
2066,225.0,157.5,,,,,11.29952297,-13.381354021
2067,63.0,9.9,,,,,33.5659829935,-3.9760598752
2068,63.0,,,,,,24.029054246,-6.0210078078
2069,225.0,,,,,,24.223720976,-7.1726095843
2070,63.0,,,,,,27.0775901783,-3.1187399594
2071,63.0,0.0,,,,,26.1312946984,-2.9675182042
2072,225.0,,,,,,28.2035544477,-5.7865235748
2073,225.0,,,,,,28.0696715991,-5.9324372215
2074,225.0,,,,,,28.2059191609,-5.8716238356
2075,225.0,,,,,,28.0874238633,-5.8268874179
2076,63.0,,500.0,0.0,17.36471030694624,0.2949911559139226,37.7002239232,-4.6744320383
2077,63.0,10.1,,,,,24.2905679269,-2.110282491
2078,225.0,6.6,,,,,29.2338902725,-22.868715458
2079,225.0,1.2,,,,,29.6111382495,-22.6462662527
2080,225.0,,,,,,26.0334729619,-6.0674534689
2081,225.0,,,,,,25.7531643588,-6.8998682942
2082,225.0,,,,,,25.7972395874,-7.0687089185
2083,225.0,,,,,,26.1978284576,-6.9013031442
2084,225.0,,,,,,26.2040459077,-6.766454718
2085,225.0,,,,,,26.057317526,-6.9521392604
2086,225.0,,,,,,25.6081458701,-6.9847610167
2087,225.0,,,,,,25.688634203,-7.0696891886
2088,225.0,,,,,,25.9372001635,-6.9573458203
2089,380.0,,,,,,25.9939557115,-6.6966935987
2090,63.0,,500.0,2.3,19.706046951984515,0.4771884460336031,18.2754563267,-1.6855953543
2091,150.0,,500.0,0.0,16.813627188213644,0.3496932668554551,10.39131963,2.8180846741
2092,225.0,71.5,,,,,18.1402387782,-7.9329308787
2093,225.0,7.5,,,,,20.9095412568,-21.4304598163
2094,225.0,44.1,,,,,20.5570277994,-21.2852781209
2095,225.0,2.0,,,,,20.7059595225,-21.3925611275
2096,225.0,28.5,,,,,22.5124385154,-20.9834745852
2097,225.0,3.6,,,,,30.0839627491,-16.440485209
2098,63.0,39.6,,,,,32.635257406,4.5725425182
2099,225.0,41.3,,,,,32.5002509154,3.1613895339
2100,225.0,2.2,,,,,19.088330443,-10.1362619377
2101,45.0,2.4,,,,,27.7148301408,-23.1456508608
2102,63.0,24.4,,,,,33.0285011127,-8.7031963194
2103,63.0,24.2,,,,,33.6926658182,3.2377580232
2104,225.0,,,,,,32.5864972723,2.5006423163
2105,45.0,8.3,,,,,35.0575280439,-11.8650772947
2106,225.0,,,,,,33.4073108504,-11.2154452872
2107,225.0,19.0,,,,,27.0971448224,-6.5052369473
2108,63.0,,500.0,2.0,14.904519988701011,0.2916234723787334,31.1504915418,-1.172203922
2109,63.0,30.4,,,,,23.1478797696,-3.5401256747
2110,225.0,,,,,,22.7042478509,-18.3391736657
2111,225.0,,,,,,23.4249446878,-16.595450197
2112,225.0,83.0,,,,,26.7468125547,-10.8218333227
2113,63.0,21.6,,,,,23.7002742282,4.1678654817
2114,63.0,,,,,,30.1393520344,6.9066303909
2115,150.0,,500.0,6.0,11.284032420909185,0.4998126669184762,30.4831596166,5.6123390027
2116,63.0,,,,,,25.3732511852,-2.8754570421
2117,63.0,31.2,,,,,34.9200216398,2.2126985373
2118,20.0,,,,,,19.3165137249,-10.9693934281
2119,225.0,33.1,,,,,20.0959250111,-10.5368073276
2120,380.0,18.0,,,,,20.8711781373,-10.2029060345
2121,63.0,24.8,,,,,30.4366677919,-3.4790594511
2122,225.0,,,,,,29.258637669,-4.5890499584
2123,225.0,19.0,,,,,28.2655050085,-21.8241617733
2124,225.0,7.6,,,,,19.3039793781,-21.1290113953
2125,63.0,18.1,,,,,21.2066007682,-5.3973511358
2126,63.0,3.0,,,,,23.6376104452,3.2632793933
2127,63.0,9.4,,,,,24.2570063507,2.7986662645
2128,63.0,8.4,,,,,24.7886315191,0.8796379742
2129,63.0,18.9,,,,,23.8190159734,-2.383201593
2130,63.0,29.9,,,,,28.1402262011,3.0078154894
2131,225.0,32.3,,,,,28.5326594028,-15.8070477092
2132,63.0,,500.0,5.4,15.03830931870658,0.4125188577472088,34.5353043928,-2.9763269513
2133,225.0,55.6,,,,,20.1945433271,-11.4444514679
2134,63.0,9.7,,,,,34.5108361338,-5.2915739156
2135,63.0,,,,,,35.0573017649,-5.2523688125
2136,20.0,,500.0,34.0,14.09669104053296,0.1309922949068969,28.831567769,-8.9396104425
2137,20.0,,500.0,34.0,12.55597375797523,0.1397749848793993,28.8852084228,-8.3046587666
2138,20.0,,500.0,34.0,16.180660262503395,0.2885472379031616,29.1344022336,-8.8637388139
2139,20.0,,500.0,34.0,18.950144485863877,0.3923009348058726,28.7962228929,-9.2352831612
2140,20.0,,,,,,28.9208489498,-8.6003153017
2141,20.0,,500.0,30.0,16.67502390906908,0.3263835219223801,29.0915882026,-9.1204567157
2142,380.0,,,,,,28.2340210969,-8.5438897507
2143,225.0,112.9,,,,,18.6156699586,-18.968293815
2144,380.0,,,,,,19.6656498166,-17.7377965006
2145,63.0,22.9,,,,,23.1662509402,-0.374999411
2146,63.0,,,,,,24.9655848423,3.17879992
2147,63.0,14.8,,,,,23.5558223705,1.0403519634
2148,63.0,26.6,,,,,32.2331206262,4.7572714226
2149,63.0,33.1,,,,,21.2222069121,-0.6526544987
2150,63.0,,500.0,1.8,15.758533559110417,0.1752709988747191,22.9013535911,-1.9986146111
2151,225.0,40.7,,,,,24.6541236188,-21.206828341
2152,225.0,114.3,,,,,29.3621917328,-8.0025924217
2153,63.0,5.3,,,,,31.9387176785,-4.7037607603
2154,45.0,,500.0,2.16,16.487204821640177,0.2587829485636541,36.7148539834,-11.6842546963
2155,45.0,2.3,,,,,35.7597578733,-10.7069099998
2156,225.0,,,,,,34.0613579214,-10.2582668954
2157,63.0,2.4,,,,,29.1386594164,-8.3987331818
2158,20.0,,,,,,20.8644284068,-6.4024184733
2159,225.0,43.5,,,,,21.1224321938,-5.9943393094
2160,380.0,,,,,,21.9226352456,-6.9266705132
2161,380.0,,,,,,20.7500266173,-11.0493955101
2162,225.0,29.2,,,,,16.3527776001,-16.3125915417
2163,225.0,132.3,,,,,19.616850334,-6.7378071719
2164,63.0,11.4,,,,,33.2720954138,-5.5736767037
2165,63.0,22.5,,,,,27.6210926613,-8.9660955555
2166,225.0,,500.0,4.4,19.61076765727761,0.1569124765961747,29.5437088593,-1.8061791007
2167,225.0,94.0,,,,,13.6963560183,-18.1904816347
2168,63.0,,500.0,2.56,18.643692472911635,0.1688638028752487,22.4158272214,-1.743195345
2169,225.0,,,,,,25.0495252563,-22.8539285697
2170,225.0,70.2,,,,,12.6827451597,-8.4790683893
2171,225.0,,,,,,26.0243145494,-14.0256552782
2172,380.0,,,,,,25.8390721665,-13.5891463656
2173,63.0,29.6,,,,,22.9630023501,-0.5205416621
2174,63.0,8.8,,,,,33.39830771,-4.1031074258
2175,225.0,25.7,,,,,26.6816444053,-16.7167840568
2176,63.0,0.0,,,,,31.7437752142,-0.8646282559
2177,225.0,7.3,,,,,26.4670083916,-11.8584785327
2178,380.0,,,,,,26.479446284,-11.649430076
2179,225.0,,,,,,29.1046606344,-15.5317739345
2180,380.0,,,,,,27.2312656958,-15.7242211644
2181,380.0,,,,,,27.8017321811,-14.8879526883
2182,63.0,8.3,,,,,34.9499119744,-7.3385148804
2183,225.0,50.1,,,,,21.4921509079,-22.0380047437
2184,225.0,20.9,,,,,26.1621136483,-20.030656954
2185,150.0,,,,,,35.0805127389,-17.7082745577
2186,225.0,51.7,,,,,33.978209708,-16.895141186
2187,380.0,,,,,,27.2853706084,-14.1614282144
2188,63.0,19.8,500.0,6.4,17.827287766542156,0.147587873974104,31.3710592602,-1.5732585765
2189,63.0,,,,,,28.98101713,1.2407280343
2190,225.0,,,,,,29.0787261406,-0.8781446039
2191,63.0,,,,,,23.4649588225,-4.6977706592
2192,225.0,,,,,,23.8506035711,-5.6697458494
2193,63.0,21.3,,,,,27.4269521882,-0.7488231795
2194,225.0,,,,,,25.2458747554,-16.5206613282
2195,225.0,,,,,,25.5267360698,-16.4035826394
2196,225.0,31.0,,,,,35.331379509,-17.0624922356
2197,225.0,90.3,,,,,25.3150671866,-16.8930012885
2198,63.0,,,,,,25.6472817239,-1.2692989322
2199,63.0,22.0,,,,,36.7963163142,-7.5748258968
2200,45.0,,500.0,1.92,13.11103320453034,0.4092756100433333,38.5559642837,-9.6314470651
2201,380.0,,,,,,38.5190834733,-10.8856487324
2202,380.0,4.3,,,,,24.8167079552,-12.4772855289
2203,20.0,,,,,,18.3214004536,-13.5063683027
2204,20.0,,,,,,18.6644195893,-13.6183067917
2205,20.0,,,,,,18.3781808556,-13.6025604691
2206,20.0,,,,,,18.409029943,-13.7087589436
2207,225.0,46.9,,,,,18.0042316378,-13.592118263
2208,225.0,,,,,,17.6060004547,-13.8035583818
2209,380.0,,,,,,20.0631209064,-13.4034262472
2210,20.0,16.3,,,,,20.2578417985,-14.5756427762
2211,225.0,77.3,,,,,21.2817404824,-13.5693514234
2212,225.0,2.3,,,,,16.8546938529,-13.6442226713
2213,380.0,68.1,,,,,19.5668288481,-11.0063660388
2214,380.0,57.8,,,,,19.2686066265,-11.1164521253
2215,63.0,,500.0,6.0,12.719138604328002,0.3714610246571416,24.948804836,-11.5153016506
2216,20.0,,,,,,22.342934249,-15.9154897595
2217,20.0,,,,,,23.8078129689,-16.6848404038
2218,20.0,,,,,,23.6436269722,-16.6877463308
2219,225.0,,,,,,23.6840906472,-17.492317505
2220,225.0,70.0,,,,,22.9223281846,-15.7348454489
2221,380.0,,,,,,23.2866136239,-15.3012848661
2222,225.0,32.1,,,,,22.6023833601,-12.0558528432
2223,20.0,,500.0,7.02,19.57380542179044,0.2827246711229652,33.3817935017,-18.7703530931
2224,20.0,,500.0,7.02,15.16442680010545,0.1021497743164817,37.2455466924,-20.6205158654
2225,20.0,,500.0,7.02,14.17425527140704,0.3712375725535649,36.663116943,-21.3260701823
2226,225.0,,,,,,35.8262448534,-20.4832139327
2227,225.0,,,,,,36.2114077745,-20.0080581699
2228,225.0,,,,,,31.8433500841,-18.0514204763
2229,225.0,40.8,,,,,30.4572263378,-17.5812687569
2230,225.0,,,,,,34.932326103,-19.6428631836
2231,225.0,,,,,,29.5112037126,-17.2206779817
2232,63.0,2.6,,,,,13.9135717263,-5.876680063
2233,63.0,20.7,,,,,32.5443804051,-6.8458622142
2234,225.0,32.5,,,,,21.9771178634,-9.2147647967
2235,225.0,54.2,,,,,27.9285464772,-8.0227397705
2236,63.0,22.5,,,,,34.6230280913,-6.1149025474
2237,225.0,43.6,,,,,28.9369153688,-12.9315698475
2238,63.0,8.0,,,,,31.3840042289,0.4244071778
2239,225.0,,,,,,21.4089516205,-14.3098005275
2240,225.0,16.0,,,,,22.0074507729,-14.8350755062
2241,225.0,33.4,,,,,22.8928475426,-18.6476371153
2242,225.0,51.8,,,,,20.6366120267,-17.8123707887
2243,225.0,108.4,,,,,24.9445430299,-16.1291282996
2244,63.0,23.8,,,,,34.9222770743,-6.1454439611
2245,225.0,165.9,,,,,35.2771262864,-10.3353030194
2246,63.0,17.6,,,,,17.9176258484,-6.3670075417
2247,225.0,70.10000000000001,,,,,14.2598659695,-8.8664115987
2248,225.0,,,,,,23.0644003268,-20.7631591319
2249,380.0,,,,,,23.5967814325,-19.3659847227
2250,225.0,7.2,,,,,26.5004177433,-24.5519525276
2251,225.0,16.2,,,,,26.8356854635,-24.4687385798
2252,225.0,,,,,,24.8600277922,-21.4303947226
2253,380.0,,,,,,24.5779598418,-19.808290707
2254,225.0,10.4,,,,,22.2531795397,-23.3341975031
2255,225.0,15.6,,,,,21.6869108598,-23.2337194489
2256,225.0,2.8,,,,,22.680414311,-24.8361510059
2257,225.0,60.8,,,,,17.7784180813,-18.40467918
2258,63.0,13.3,,,,,20.9727982686,-0.1469407024
2259,380.0,,,,,,20.4104659884,-13.3944075143
2260,45.0,,,,,,38.1924751566,-12.2899756457
2261,63.0,,,,,,18.7481836364,-3.5510997095
2262,225.0,,,,,,14.2333288377,-13.431262395
2263,63.0,6.9,,,,,31.7479360277,-13.2385531749
2264,63.0,,,,,,19.8360085887,-4.6051205633
2265,45.0,,,,,,38.4677512935,-11.3751701463
2266,225.0,,,,,,19.9994229584,-22.8866285324
2267,45.0,,,,,,38.5979371674,-9.0557825404
2268,63.0,,,,,,25.8501386998,-0.366668723
2269,150.0,,,,,,12.0548504799,1.4715064677
2270,225.0,,,,,,24.1701059342,-18.7534600309
2271,225.0,,,,,,23.8929375349,-18.7251183029
2272,225.0,,,,,,21.9709602601,-23.0327364892
2273,63.0,,,,,,27.2433740718,-0.7793621829
2274,225.0,,,,,,29.905716161,-14.008278921
2275,225.0,,,,,,15.7867423244,-7.4342524142
2276,63.0,,,,,,28.325220449,0.9871661274
2277,63.0,5.1,,,,,39.3704195231,-5.6714465167
2278,63.0,1.7,,,,,32.6294654172,-11.6534787481
2279,63.0,,,,,,32.7934577025,-8.5695724751
2280,63.0,,,,,,31.256973286,-8.8960553697
2281,225.0,,,,,,24.658027022,-22.6633307622
2282,225.0,,,,,,22.2779085124,-10.4097452403
2283,225.0,,,,,,30.8070479046,-4.7029165499
2284,63.0,,,,,,19.6226783757,-4.0069312204
2285,63.0,,,,,,20.0306849115,-3.7415587991
2286,225.0,,,,,,23.2489334471,-17.3501793923
2287,150.0,,,,,,34.6269733391,-5.5477479509
2288,225.0,,,,,,23.4656422372,-17.3815605803
2289,225.0,,,,,,13.3911544405,-14.469295481
2290,63.0,,,,,,36.9133580652,-4.675014419
2291,63.0,,,,,,32.8590227696,-8.9730518041
2292,225.0,,,,,,30.1222286743,-15.9536847851
2293,63.0,,,,,,29.9535999166,-8.6701243045
2294,225.0,,,,,,31.3437249126,-4.6608205862
2295,63.0,,,,,,28.0534349529,-3.4312305118
2296,63.0,,,,,,26.3854003915,3.1427678214
2297,225.0,,,,,,28.4528157459,-3.2077452421
2298,63.0,,,,,,24.3829091337,3.3146178149
2299,63.0,,,,,,17.5584972408,-5.9433711885
2300,63.0,,,,,,17.156025226,-3.2083837614
2301,225.0,,,,,,17.0632317739,-14.5141649273
2302,63.0,,,,,,16.7578564398,-3.8671959934
2303,225.0,,,,,,16.7340379321,-13.6291486924
2304,63.0,,,,,,17.3223654608,-3.5516465726
2305,63.0,,,,,,29.1002624672,-1.8938485639
2306,225.0,,,,,,29.9835457175,-4.6743810512
2307,63.0,,,,,,31.8018620837,-8.798994988
2308,380.0,,,,,,24.8219387392,-13.1617595876
2309,63.0,,,,,,22.5428292618,1.0036999366
2310,150.0,,,,,,36.4852518429,-7.4387561227
2311,63.0,,,,,,26.5124681802,1.2829087264
2312,225.0,,,,,,18.3136661603,-15.6790049364
2313,225.0,,,,,,18.5386432221,-15.9374830529
2314,225.0,,,,,,14.5786657064,-11.5101116733
2315,225.0,,,,,,10.9747170152,-12.1374512427
2316,225.0,,,,,,19.7176680351,-7.2435209456
2317,225.0,,,,,,30.7457025967,-5.7735833986
2318,63.0,,,,,,33.4483625649,-6.1197724245
2319,63.0,,,,,,22.9543998178,2.862139037
2320,63.0,,,,,,25.942188943,-9.976957045
2321,63.0,,,,,,23.5246153092,0.6585419416
2322,63.0,,,,,,33.5136117832,-11.8699264377
2323,225.0,,,,,,30.9129606582,-13.3632030102
2324,63.0,22.1,,,,,19.7679463179,-3.7308605349
2325,63.0,0.5,,,,,19.3661552468,-4.4641191429
2326,225.0,,,,,,26.7761221302,-14.5963849727
2327,225.0,,,,,,28.5450132611,-11.8002644017
2328,63.0,,,,,,22.7793277706,0.7628918793
2329,63.0,,,,,,23.5461159093,-2.5865184542
2330,63.0,,,,,,23.7590971251,-2.6650736143
2331,63.0,,,,,,31.1960732762,-10.2403263732
2332,63.0,,,,,,34.1231985512,-4.5093342215
2333,63.0,,,,,,29.7286280168,2.1656285452
2334,63.0,,,,,,30.4188600788,0.065393487
2335,225.0,,,,,,27.1709501306,-12.3862757067
2336,63.0,,,,,,36.8713577708,-7.8088973372
2337,225.0,,,,,,19.2024304819,-8.5514738106
2338,225.0,,,,,,11.5430929474,-8.7215032834
2339,225.0,,,,,,22.6439984461,-23.5289760544
2340,63.0,,,,,,34.9385535553,-6.9919306004
2341,225.0,,,,,,14.2959700779,-18.8392579492
2342,225.0,,,,,,19.2096005643,-8.881444086
2343,225.0,,,,,,32.2493206514,-14.8334734857
2344,225.0,,,,,,18.0438974592,-12.7151703756
2345,63.0,,,,,,28.1882058764,-0.6479588969
2346,63.0,,,,,,27.1804136217,1.3098409026
2347,225.0,,,,,,22.2202894425,-19.0450143673
2348,225.0,,,,,,22.4875911883,-19.1159596627
2349,63.0,,,,,,21.3102847514,-2.7567102528
2350,225.0,,,,,,17.9012231237,-19.341432042
2351,225.0,,,,,,17.4475831361,-18.9640678141
2352,225.0,,,,,,24.3945184982,-18.790856134
2353,225.0,,,,,,22.6020289342,-16.4505249723
2354,225.0,,,,,,29.6342819717,-16.2391922094
2355,63.0,,,,,,21.7161358071,-2.3900078002
